Customer Review,Emotion,word_count,cleaned_text,encoded_emotion
"Barang sampai dengan aman walau pengiriman antar pulau. Review 3 hari pemakaian: kualitas yang ngagetin dengan range harga segini, apalagi saya beli saat diskon 43%. Tombolnya tinggi, tactile, analognya responsif dan sensitif, L-R3-nya clicky, trigger dan bumper enak dipencet, linear triggernya juga beneran fungsi, ga cuma embel-embel nama, rumble atau getarnya juga fitur tambahan yang bagus. build qualitynya terasa premium, ga kopong, dengan body yang doff finish jadi enak dipegang, kabelnya juga braided. Tapi layoutnya yang lumayan lebar, agak sulit buat yang tangannya kecil, dan D-pad-nya sayangnya juga bukan yang terbaik buat jempol lu kelamaan pake, karna pinggirannya yang tajem sama bentuknya yang salib jadi rada renggang di bagian serong, jempol lu bakal terasa sakit kalo terusan geser-geser mencet D-pad-nya, apalagi saya priNegativei yang pakai controller ini buat main game gelut. Walau gitu saya ga nyesel beli ini, untuk range harganya, kualitasnya tetep ngangetin, setara dengan controller konsol ori. Recommended product.",Love,151,barang sampai dengan aman walau pengiriman antar pulau review hari pemakaian kualitas yang ngagetin dengan range harga segini apalagi saya beli saat diskon tombolnya tinggi tactile analognya responsif dan sensitif lrnya clicky trigger dan bumper enak dipencet linear triggernya juga beneran fungsi ga cuma embelembel nama rumble atau getarnya juga fitur tambahan yang bagus build qualitynya terasa premium ga kopong dengan body yang doff finish jadi enak dipegang kabelnya juga braided tapi layoutnya yang lumayan lebar agak sulit buat yang tangannya kecil dan dpadnya sayangnya juga bukan yang terbaik buat jempol lu kelamaan pake karna pinggirannya yang tajem sama bentuknya yang salib jadi rada renggang di bagian serong jempol lu bakal terasa sakit kalo terusan gesergeser mencet dpadnya apalagi saya prinegativei yang pakai controller ini buat main game gelut walau gitu saya ga nyesel beli ini untuk range harganya kualitasnya tetep ngangetin setara dengan controller konsol ori recommended product,3
"sudah dicoba untuk 3 hari dan controller tidak ada masalah, masih berfungsi dengan baik. feel tombolnya oke lah cocok buat saya yang suka main game sebagai casual",Happy,27,sudah dicoba untuk hari dan controller tidak ada masalah masih berfungsi dengan baik feel tombolnya oke lah cocok buat saya yang suka main game sebagai casual,2
"1st impresi nya: kok joystick nya waktu di pegang rasanya kecil bgt, beda dari tetangga nya..tapi begitu IN ke game nya..baru berasa enak luar biasa..button RT LT dll nya empukk bgt..karena sy main game nya efootball jadi begitu tekan sedikit pake perasaan di button R� R� nya...beehhh mantep bgt.. analog nya juga bikin nyaman, di awal� sering kepelarakw tapi lambat laun ter biasa.. pokoknya ini joystick beneran mantul deh, jgn ragu buat order ????????",Love,74,st impresi nya kok joystick nya waktu di pegang rasanya kecil bgt beda dari tetangga nyatapi begitu in ke game nyabaru berasa enak luar biasabutton rt lt dll nya empukk bgtkarena sy main game nya efootball jadi begitu tekan sedikit pake perasaan di button r� r� nyabeehhh mantep bgt analog nya juga bikin nyaman di awal� sering kepelarakw tapi lambat laun ter biasa pokoknya ini joystick beneran mantul deh jgn ragu buat order,3
"Keren bener2 cepet kirimnya, ga sampe 5 menit bayar langsung pesanan dalam perjalanan, packaging juga rapih ??",Happy,17,keren bener cepet kirimnya ga sampe menit bayar langsung pesanan dalam perjalanan packaging juga rapih,2
"Barang sesuai deskripsi dan tersegel original, pengiriman tepat waktu sesuai janji layanan, mantap Terima kasih banyak",Happy,16,barang sesuai deskripsi dan tersegel original pengiriman tepat waktu sesuai janji layanan mantap terima kasih banyak,2
"mantap, biar bisa bernostalgia eranya masih maen rame� dulu pas jaman masih liburan sekolah",Love,14,mantap biar bisa bernostalgia eranya masih maen rame� dulu pas jaman masih liburan sekolah,3
Mantap ?? Akhirnya bisa ngerasain juga main games dengan biaya murah. Terima kasih bosque� semoga tokonya lancar jaya,Happy,18,mantap akhirnya bisa ngerasain juga main games dengan biaya murah terima kasih bosque� semoga tokonya lancar jaya,2
"Setelah bayar langsung dikasih akses, proses cepat, kelengkapan sesuai, admin membantu sekali dlm tanya jawab. Terima kasih.",Happy,17,setelah bayar langsung dikasih akses proses cepat kelengkapan sesuai admin membantu sekali dlm tanya jawab terima kasih,2
"udh 2x beli disini, seperti biasa pelayanannya puas banget, ???? bakal jadi pelanggan setia sepertinya wkwk",Love,16,udh x beli disini seperti biasa pelayanannya puas banget bakal jadi pelanggan setia sepertinya wkwk,3
"seller super ramah, nanya apapun dibalas, kooperatif, sukses terus gaaaan mantap ??????????????????",Love,12,seller super ramah nanya apapun dibalas kooperatif sukses terus gaaaan mantap,3
bagi yang mau beli game pass bagus nih di toko ini. di layani sampai selesai . makasih ngab,Happy,18,bagi yang mau beli game pass bagus nih di toko ini di layani sampai selesai makasih ngab,2
"seller fast respon, nice packing kardus+bubble wrap, game udah pasti lancar jaya.",Happy,12,seller fast respon nice packing kardusbubble wrap game udah pasti lancar jaya,2
"kelengkapan sesuai. Game nya seru!. gaming terbaik.. Untuk kesekian kalinya beli dsni yang tentu aj selalu Memuaskan, Memuaskan dan Memuaskan... Intinya Seller : Responsif (Seller yang Ramah, Komunikatif bgt dah), Packing jg rapi bgt (Proteksi Untuk Pengiriman Sangat Terjaga), Barang yang Sesuai (Original Dong Pastinya), Proses Pengiriman yang Cepat, Terus Dapet lagi bonus Tumbler nya Luar Biasa Sekali, Thanks yh gan... Buat Lo Pada yang mau beli dsni, langsung aj, gk ush ragu2, sangat Recomended sekali, tidak akan Mengecewakan... Perfect, Mantap, Top Markotop, The Best Of The Best... Sekali lagi Thanks yh gan, Sukses Selalu dah ????????????????????????????",Love,97,kelengkapan sesuai game nya seru gaming terbaik untuk kesekian kalinya beli dsni yang tentu aj selalu memuaskan memuaskan dan memuaskan intinya seller responsif seller yang ramah komunikatif bgt dah packing jg rapi bgt proteksi untuk pengiriman sangat terjaga barang yang sesuai original dong pastinya proses pengiriman yang cepat terus dapet lagi bonus tumbler nya luar biasa sekali thanks yh gan buat lo pada yang mau beli dsni langsung aj gk ush ragu sangat recomended sekali tidak akan mengecewakan perfect mantap top markotop the best of the best sekali lagi thanks yh gan sukses selalu dah,3
"Barang sebenarnya sudah sampai tadi sore, cuman baru ta unboxing dan mainkan malam ini. Sukaaa! Recommended ni toko ????????????",Love,19,barang sebenarnya sudah sampai tadi sore cuman baru ta unboxing dan mainkan malam ini sukaaa recommended ni toko,3
"panduan instal nya lengkap,gamenya bagus,sellernya fast respon mantap suksess terus",Happy,10,panduan instal nya lengkapgamenya bagussellernya fast respon mantap suksess terus,2
"Flash disknya sudah sampai dengan selamat. Packingnya aman bgt, rapi, dan game aman bisa dimainkan. Kayaknya dapet bonus game jg di dalamnya. Terima kasih kak! kelengkapan sesuai & Gamenya seru!",Love,30,flash disknya sudah sampai dengan selamat packingnya aman bgt rapi dan game aman bisa dimainkan kayaknya dapet bonus game jg di dalamnya terima kasih kak kelengkapan sesuai gamenya seru,3
Recommended. Komunikasi lancar. Instruksi jelas. Game-nya gampang diinstall. Kapan-kapan ke sini lagi. Terima kasih!,Love,14,recommended komunikasi lancar instruksi jelas gamenya gampang diinstall kapankapan ke sini lagi terima kasih,3
"admin ditanya2 respon cpt dan ramah, barang cpt sampe,sampe dgn rapih.tata cara install lengkap dijelasin,sisanya dipandu.sangat sangat membantu dan baik adminnya,rekomended bgt. next pasti beli2 disini lg. puas bgt",Love,29,admin ditanya respon cpt dan ramah barang cpt sampesampe dgn rapihtata cara install lengkap dijelasinsisanya dipandusangat sangat membantu dan baik adminnyarekomended bgt next pasti beli disini lg puas bgt,3
"Puas lah, fast response. Cuman masih sering close sendiri, saking sibuk, belum sempat dicek. Recommended seller! gaming terbaik. Game nya seru!",Love,21,puas lah fast response cuman masih sering close sendiri saking sibuk belum sempat dicek recommended seller gaming terbaik game nya seru,3
"Alhamdulillah setelah 20 jam lebih total downloadnya, akhirnya bisa terbang juga. Agan seller sgt responsive terutama adminnya, guidance nya very clear. Semoga PMDG boeing 73X bisa segera release ya...",Happy,29,alhamdulillah setelah jam lebih total downloadnya akhirnya bisa terbang juga agan seller sgt responsive terutama adminnya guidance nya very clear semoga pmdg boeing x bisa segera release ya,2
"mantap sekali broooo, penjual ramah, sabar dan jika ada masalah pasti ditangani. ARIGATOOO??",Love,13,mantap sekali broooo penjual ramah sabar dan jika ada masalah pasti ditangani arigatooo,3
pengiriman cepat dan packing sangat rapi walau hanya beli 1 item saja. Rekom bgt gaes,Love,15,pengiriman cepat dan packing sangat rapi walau hanya beli item saja rekom bgt gaes,3
"respon cepat pengiriman cepat, sampai dengan baik dan bisa dimainkan",Happy,10,respon cepat pengiriman cepat sampai dengan baik dan bisa dimainkan,2
barangnya bagus banget. semoga aweet. kalo aweet gua bakalan beli lagi dimari buat cadangaan,Love,14,barangnya bagus banget semoga aweet kalo aweet gua bakalan beli lagi dimari buat cadangaan,3
"Beli satu stik PS2, Alhamdulillah sampai dengan keadaan baik. Bahkan packingnya pun juga pakai bubble wrap, rapi. Saat ini stik PS2nya sudah saya coba pakai selama kurang lebih 3minggu lebih, stik nya berfungsi dengan normal dan baik saja. DENGAN CATATAN saya pakai buat main game yg ringan saja. Seperti misalnya bukan game yg bertipe membutuhkan ritme kecepatan menggerakkan analog dan juga bukan menekan tombol yg keras dan berkali(Misalnya game fighting). Hanya saya gunakan buat main game bertipe casual saja. Itu saja, terimakasih.",Happy,82,beli satu stik ps alhamdulillah sampai dengan keadaan baik bahkan packingnya pun juga pakai bubble wrap rapi saat ini stik psnya sudah saya coba pakai selama kurang lebih minggu lebih stik nya berfungsi dengan normal dan baik saja dengan catatan saya pakai buat main game yg ringan saja seperti misalnya bukan game yg bertipe membutuhkan ritme kecepatan menggerakkan analog dan juga bukan menekan tombol yg keras dan berkalimisalnya game fighting hanya saya gunakan buat main game bertipe casual saja itu saja terimakasih,2
"Build quality cakep,,stik normal smua,,pengiriman gak sampai 24jam,,??????recomended bgt",Love,9,build quality cakepstik normal smuapengiriman gak sampai jamrecomended bgt,3
"Selalu puas dgn pelayanan seller, pengirimannya cpt dan harga kompetitif...serta mumpung lg ada update next gen",Happy,16,selalu puas dgn pelayanan seller pengirimannya cpt dan harga kompetitifserta mumpung lg ada update next gen,2
"pelayanan mantap...langsung kirim dan sampainya cepet banget,packingnya juga ok banget??????",Love,10,pelayanan mantaplangsung kirim dan sampainya cepet bangetpackingnya juga ok banget,3
"mantap, terima kasih seller. order kemarin sore, 24 jam sudah tiba k daerah garut. barang sesuai deskripsi",Happy,17,mantap terima kasih seller order kemarin sore jam sudah tiba k daerah garut barang sesuai deskripsi,2
"barangnya mantabs bingit,,,tokonya recommended banget,,,",Love,5,barangnya mantabs bingittokonya recommended banget,3
"barang bagus cm ternyata kecil gk seperti yg di bayangin, tp anak q suka, cm yg kecewa kabel chargernya gk ada",Love,21,barang bagus cm ternyata kecil gk seperti yg di bayangin tp anak q suka cm yg kecewa kabel chargernya gk ada,3
lcd nya kurang bagus...lumayan buat hiburan tapi layarnya kecil...kabel casan berfungsi tapi ga dikasih colokannya..semoga amanah terus gan..,Happy,18,lcd nya kurang baguslumayan buat hiburan tapi layarnya kecilkabel casan berfungsi tapi ga dikasih colokannyasemoga amanah terus gan,2
barang sesuai pesanan..udh di coba oke...packing rapih..mksh..,Happy,7,barang sesuai pesananudh di coba okepacking rapihmksh,2
"Mantapp, paling terjangkau diantara seller lain, bener bener baru, sudah dimainkan tidak ada masalah",Happy,14,mantapp paling terjangkau diantara seller lain bener bener baru sudah dimainkan tidak ada masalah,2
"packing oke bgt, gak asal plastik doang tp ada buble + dus cokpat , kasetnya oke tp sayang gak ada kertas manual nya",Happy,23,packing oke bgt gak asal plastik doang tp ada buble dus cokpat kasetnya oke tp sayang gak ada kertas manual nya,2
"game lancar, kondisi box dan game cartridges mulus, pengiriman super cepat, seller yg super responsive, thanks gan recommended bgt beli game disini",Love,22,game lancar kondisi box dan game cartridges mulus pengiriman super cepat seller yg super responsive thanks gan recommended bgt beli game disini,3
Produk dan Layanan Bagus serta terpercaya,Happy,6,produk dan layanan bagus serta terpercaya,2
Seller fast respon. Pengiriman super cepat,Happy,6,seller fast respon pengiriman super cepat,2
"kemasannya bagus , kualitas nya bagus , kabelnya tebal , suka warna nya biru muda, semoga awet . terima kasih seller ??",Happy,22,kemasannya bagus kualitas nya bagus kabelnya tebal suka warna nya biru muda semoga awet terima kasih seller,2
bagus ori banget dan cepat pengiriman barang nya thanks,Happy,9,bagus ori banget dan cepat pengiriman barang nya thanks,2
pesen 2 kabel data..1 sesuai deskripsi tapi 1 lagi barang lain... packing aman. pengiriman cepat yang nyiapin barang kurang teliti.. overall ok lah..,Happy,23,pesen kabel data sesuai deskripsi tapi lagi barang lain packing aman pengiriman cepat yang nyiapin barang kurang teliti overall ok lah,2
"Pemasangan mudah karena aksesoris pembantunya lengkap, produk juga sesuai ekspektasi",Happy,10,pemasangan mudah karena aksesoris pembantunya lengkap produk juga sesuai ekspektasi,2
"produk bagus, enak buat dipake nulis??",Happy,6,produk bagus enak buat dipake nulis,2
"Permukaan screen guard agak kasar. Tisu basah nya sdh kering, packing aman dan pengiriman cepat",Happy,15,permukaan screen guard agak kasar tisu basah nya sdh kering packing aman dan pengiriman cepat,2
produk ok. cuman teksturnya terlalu kasar. overall Positive. thanks seller,Happy,10,produk ok cuman teksturnya terlalu kasar overall positive thanks seller,2
Barangnya original ??. Berfungsi dengan baik.,Happy,6,barangnya original berfungsi dengan baik,2
IMEI terdaftar di Kemenperin Barangnya original ?? Penjualnya ramahbanget Barangnya mulus Proses pesanan cepat Berfungsi dengan baik Packaging rapi Ada garansi iBox,Happy,22,imei terdaftar di kemenperin barangnya original penjualnya ramahbanget barangnya mulus proses pesanan cepat berfungsi dengan baik packaging rapi ada garansi ibox,2
Saat unit ada masalah seller bersedia membantu mengatasi. Terima kasih banyak.,Happy,11,saat unit ada masalah seller bersedia membantu mengatasi terima kasih banyak,2
Barangnya original ??. Ada garansi iBox. IMEI terdaftar di Kemenperin. Masih ada greenpeel. Barangnya mulus. Sinyal aman. Berfungsi dengan baik.,Happy,20,barangnya original ada garansi ibox imei terdaftar di kemenperin masih ada greenpeel barangnya mulus sinyal aman berfungsi dengan baik,2
"Overall puas, cuman sayang salah kirim warna",Happy,7,overall puas cuman sayang salah kirim warna,2
Barangnya original ??. Ada garansi resmi. Kelengkapan sesuai. Kemasan disegel. Warna sesuai pesanan. Spesifikasi sesuai . Suara jernih. Berfungsi dengan baik. Barangnya mulus. Kamera tajam. Proses pesanan cepat. Packaging rapi. Packaging aman ??. Respon penjualnya top. Penjualnya ramah banget. Baterai awet.,Happy,41,barangnya original ada garansi resmi kelengkapan sesuai kemasan disegel warna sesuai pesanan spesifikasi sesuai suara jernih berfungsi dengan baik barangnya mulus kamera tajam proses pesanan cepat packaging rapi packaging aman respon penjualnya top penjualnya ramah banget baterai awet,2
Barangnya original ??. Kemasan disegel. Proses pesanan cepat. Respon penjualnya top.,Happy,11,barangnya original kemasan disegel proses pesanan cepat respon penjualnya top,2
"barang ori, bagus, sesuai pesanan. packing rapih, buble wrap tebel, jadi barang aman. hanya terkendala di jasa pengiriman,",Happy,18,barang ori bagus sesuai pesanan packing rapih buble wrap tebel jadi barang aman hanya terkendala di jasa pengiriman,2
